key,bookKey,date,chapter,chapterIndex,text,cfi,range,notes,percentage,color,tag,highlightType,bookName,bookAuthor
1759563335752,1738143464138,2025-10-04,,13,conjure up,"{""text"":""When he reached his teens, it began to gnaw at him that something was missing. Both the religious and the scientific explanations of existence, he says, did not address the really big questions, such as Where did the universe come from, and why does it exist? Physics could teach everything about the universe except why. That led to what he calls his adolescent existential crisis. “I began trying to figure out what the meaning of life and the universe was,” he says. “And I got real depressed about it, like maybe life may have no meaning.”"",""chapterTitle"":"""",""chapterDocIndex"":""13"",""chapterHref"":"""",""count"":""3"",""page"":"""",""percentage"":""0.037304440364825234""}","{""characterRange"":{""start"":1098,""end"":1108},""backward"":false}","But Elon came to believe early on that science could explain things and so there was no need to conjure up a Creator or a deity that would intervene in our lives",0.037304440364825234,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1759563346226,1738143464138,2025-10-04,,13,deity,"{""text"":""When he reached his teens, it began to gnaw at him that something was missing. Both the religious and the scientific explanations of existence, he says, did not address the really big questions, such as Where did the universe come from, and why does it exist? Physics could teach everything about the universe except why. That led to what he calls his adolescent existential crisis. “I began trying to figure out what the meaning of life and the universe was,” he says. “And I got real depressed about it, like maybe life may have no meaning.”"",""chapterTitle"":"""",""chapterDocIndex"":""13"",""chapterHref"":"""",""count"":""3"",""page"":"""",""percentage"":""0.037304440364825234""}","{""characterRange"":{""start"":1124,""end"":1129},""backward"":false}","But Elon came to believe early on that science could explain things and so there was no need to conjure up a Creator or a deity that would intervene in our lives",0.037304440364825234,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1759563367541,1738143464138,2025-10-04,,13,gnaw,"{""text"":""When he reached his teens, it began to gnaw at him that something was missing. Both the religious and the scientific explanations of existence, he says, did not address the really big questions, such as Where did the universe come from, and why does it exist? Physics could teach everything about the universe except why. That led to what he calls his adolescent existential crisis. “I began trying to figure out what the meaning of life and the universe was,” he says. “And I got real depressed about it, like maybe life may have no meaning.”"",""chapterTitle"":"""",""chapterDocIndex"":""13"",""chapterHref"":"""",""count"":""3"",""page"":"""",""percentage"":""0.037304440364825234""}","{""characterRange"":{""start"":1204,""end"":1208},""backward"":false}","When he reached his teens, it began to gnaw at him that something was missing.",0.037304440364825234,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1759563421958,1738143464138,2025-10-04,,13,"angsty","{""text"":""Like a good bookworm, he addressed these questions through reading. At first, he made the typical mistake of angsty adolescents and read existential philosophers, such as Nietzsche, Heidegger, and Schopenhauer. This had the effect of turning confusion into despair. “I do not recommend reading Nietzsche as a teenager,” he says."",""chapterTitle"":"""",""chapterDocIndex"":""13"",""chapterHref"":"""",""count"":""4"",""page"":"""",""percentage"":""0.03763448724793927""}","{""characterRange"":{""start"":1818,""end"":1824},""backward"":false}","At first, he made the typical mistake of angsty adolescents and read existential philosophers, such as Nietzsche, Heidegger, and Schopenhauer",0.03763448724793927,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1759563455733,1738143464138,2025-10-04,,13,"wellspring","{""text"":""Fortunately, he was saved by science fiction, that wellspring of wisdom for game-playing kids with intellects on hyperdrive. He plowed through the entire sci-fi section in his school and local libraries, then pushed the librarians to order more."",""chapterTitle"":"""",""chapterDocIndex"":""13"",""chapterHref"":"""",""count"":""5"",""page"":"""",""percentage"":""0.0379645341310533""}","{""characterRange"":{""start"":2089,""end"":2099},""backward"":false}","Fortunately, he was saved by science fiction, that wellspring of wisdom for game-playing kids with intellects on hyperdrive.",0.0379645341310533,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1759563467442,1738143464138,2025-10-04,,13,hyperdrive,"{""text"":""Fortunately, he was saved by science fiction, that wellspring of wisdom for game-playing kids with intellects on hyperdrive. He plowed through the entire sci-fi section in his school and local libraries, then pushed the librarians to order more."",""chapterTitle"":"""",""chapterDocIndex"":""13"",""chapterHref"":"""",""count"":""5"",""page"":"""",""percentage"":""0.0379645341310533""}","{""characterRange"":{""start"":2151,""end"":2161},""backward"":false}","Fortunately, he was saved by science fiction, that wellspring of wisdom for game-playing kids with intellects on hyperdrive.",0.0379645341310533,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1759563487358,1738143464138,2025-10-04,,13,plowed through,"{""text"":""One of his favorites was Robert Heinlein’s The Moon Is a Harsh Mistress, a novel about a lunar penal colony. It is managed by a supercomputer, nicknamed Mike, that is able to acquire self-awareness and a sense of humor. The computer sacrifices its life during a rebellion at the penal colony. The book explores an issue that would become central to Musk’s life: Will artificial intelligence develop in ways that benefit and protect humanity, or will machines develop intentions of their own and become a threat to humans?"",""chapterTitle"":"""",""chapterDocIndex"":""13"",""chapterHref"":"""",""count"":""6"",""page"":"""",""percentage"":""0.038294581014167335""}","{""characterRange"":{""start"":2166,""end"":2180},""backward"":false}","He plowed through the entire sci-fi section in his school and local libraries, then pushed the librarians to order more.",0.038294581014167335,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1759563540542,1738143464138,2025-10-04,,13,penal colony,"{""text"":""One of his favorites was Robert Heinlein’s The Moon Is a Harsh Mistress, a novel about a lunar penal colony. It is managed by a supercomputer, nicknamed Mike, that is able to acquire self-awareness and a sense of humor. The computer sacrifices its life during a rebellion at the penal colony. The book explores an issue that would become central to Musk’s life: Will artificial intelligence develop in ways that benefit and protect humanity, or will machines develop intentions of their own and become a threat to humans?"",""chapterTitle"":"""",""chapterDocIndex"":""13"",""chapterHref"":"""",""count"":""6"",""page"":"""",""percentage"":""0.038294581014167335""}","{""characterRange"":{""start"":2379,""end"":2391},""backward"":false}","One of his favorites was Robert Heinlein’s The Moon Is a Harsh Mistress, a novel about a lunar penal colony",0.038294581014167335,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1759563640073,1738143464138,2025-10-04,,13,inaction,"{""text"":""More than thirty years later, Musk unleashed a random tweet about how these ideas motivated his quest to make humans a space-faring species and to harness artificial intelligence to be at the service of humans: “Foundation Series & Zeroth Law are fundamental to creation of SpaceX.”"",""chapterTitle"":"""",""chapterDocIndex"":""13"",""chapterHref"":"""",""count"":""8"",""page"":"""",""percentage"":""0.0389546747803954""}","{""characterRange"":{""start"":3177,""end"":3185},""backward"":false}","A robot may not harm humanity, or, through inaction, allow humanity to come to harm.",0.0389546747803954,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1759563666875,1738143464138,2025-10-04,,13,impending,"{""text"":""More than thirty years later, Musk unleashed a random tweet about how these ideas motivated his quest to make humans a space-faring species and to harness artificial intelligence to be at the service of humans: “Foundation Series & Zeroth Law are fundamental to creation of SpaceX.”"",""chapterTitle"":"""",""chapterDocIndex"":""13"",""chapterHref"":"""",""count"":""8"",""page"":"""",""percentage"":""0.0389546747803954""}","{""characterRange"":{""start"":3385,""end"":3394},""backward"":false}","The heroes of Asimov’s Foundation series of books develop a plan to send settlers to distant regions of the galaxy to preserve human consciousness in the face of an impending dark age.",0.0389546747803954,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1759563711830,1738143464138,2025-10-04,,13,"a space-faring species","{""text"":""More than thirty years later, Musk unleashed a random tweet about how these ideas motivated his quest to make humans a space-faring species and to harness artificial intelligence to be at the service of humans: “Foundation Series & Zeroth Law are fundamental to creation of SpaceX.”"",""chapterTitle"":"""",""chapterDocIndex"":""13"",""chapterHref"":"""",""count"":""8"",""page"":"""",""percentage"":""0.0389546747803954""}","{""characterRange"":{""start"":3522,""end"":3544},""backward"":false}","how these ideas motivated his quest to make humans a space-faring species and to harness artificial intelligence to be at the service of humans",0.0389546747803954,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1759564857990,1738143464138,2025-10-04,,13,jaunty,"{""text"":""The Hitchhiker’s Guide"",""chapterTitle"":"""",""chapterDocIndex"":""13"",""chapterHref"":"""",""count"":""9"",""page"":"""",""percentage"":""0.039284721663509437""}","{""characterRange"":{""start"":3836,""end"":3842},""backward"":false}","The jaunty and wry tale helped shape Musk’s philosophy and added a dollop of droll humor to his serious mien",0.039284721663509437,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1759564869564,1738143464138,2025-10-04,,13,wry,"{""text"":""The Hitchhiker’s Guide"",""chapterTitle"":"""",""chapterDocIndex"":""13"",""chapterHref"":"""",""count"":""9"",""page"":"""",""percentage"":""0.039284721663509437""}","{""characterRange"":{""start"":3847,""end"":3850},""backward"":false}","The jaunty and wry tale helped shape Musk’s philosophy and added a dollop of droll humor to his serious mien",0.039284721663509437,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1759564883623,1738143464138,2025-10-04,,13,dollop,"{""text"":""The Hitchhiker’s Guide"",""chapterTitle"":"""",""chapterDocIndex"":""13"",""chapterHref"":"""",""count"":""9"",""page"":"""",""percentage"":""0.039284721663509437""}","{""characterRange"":{""start"":3899,""end"":3905},""backward"":false}","The jaunty and wry tale helped shape Musk’s philosophy and added a dollop of droll humor to his serious mien",0.039284721663509437,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1759564944110,1738143464138,2025-10-04,,13,droll,"{""text"":""The story involves a human named Arthur Dent who is rescued by a passing spaceship seconds before the Earth is destroyed by an alien civilization that is building a hyperspace highway. Along with his alien rescuer, Dent explores various nooks and crannies of the galaxy, which is run by a two-headed president who “had turned unfathomability into an art form.” The denizens of the galaxy are trying to figure out the “Answer to The Ultimate Question of Life, the Universe, and Everything.” They build a supercomputer that after seven million years spouts out the answer: 42. When that provokes a befuddled howl, the computer replies, “That quite definitely is the answer. I think the problem, to be quite honest with you, is that you’ve never actually known what the question is.” That lesson stuck with Musk. “I took from the book that we need to extend the scope of consciousness so that we are better able to ask the questions about the answer, which is the universe,” he says."",""chapterTitle"":"""",""chapterDocIndex"":""13"",""chapterHref"":"""",""count"":""11"",""page"":"""",""percentage"":""0.039944815429737504""}","{""characterRange"":{""start"":3909,""end"":3914},""backward"":false}","The jaunty and wry tale helped shape Musk’s philosophy and added a dollop of droll humor to his serious mien",0.039944815429737504,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1759564954035,1738143464138,2025-10-04,,13,mien,"{""text"":""The story involves a human named Arthur Dent who is rescued by a passing spaceship seconds before the Earth is destroyed by an alien civilization that is building a hyperspace highway. Along with his alien rescuer, Dent explores various nooks and crannies of the galaxy, which is run by a two-headed president who “had turned unfathomability into an art form.” The denizens of the galaxy are trying to figure out the “Answer to The Ultimate Question of Life, the Universe, and Everything.” They build a supercomputer that after seven million years spouts out the answer: 42. When that provokes a befuddled howl, the computer replies, “That quite definitely is the answer. I think the problem, to be quite honest with you, is that you’ve never actually known what the question is.” That lesson stuck with Musk. “I took from the book that we need to extend the scope of consciousness so that we are better able to ask the questions about the answer, which is the universe,” he says."",""chapterTitle"":"""",""chapterDocIndex"":""13"",""chapterHref"":"""",""count"":""11"",""page"":"""",""percentage"":""0.039944815429737504""}","{""characterRange"":{""start"":3936,""end"":3940},""backward"":false}","The jaunty and wry tale helped shape Musk’s philosophy and added a dollop of droll humor to his serious mien",0.039944815429737504,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1759565110296,1738143464138,2025-10-04,,13,"nooks and crannies","{""text"":""The story involves a human named Arthur Dent who is rescued by a passing spaceship seconds before the Earth is destroyed by an alien civilization that is building a hyperspace highway. Along with his alien rescuer, Dent explores various nooks and crannies of the galaxy, which is run by a two-headed president who “had turned unfathomability into an art form.” The denizens of the galaxy are trying to figure out the “Answer to The Ultimate Question of Life, the Universe, and Everything.” They build a supercomputer that after seven million years spouts out the answer: 42. When that provokes a befuddled howl, the computer replies, “That quite definitely is the answer. I think the problem, to be quite honest with you, is that you’ve never actually known what the question is.” That lesson stuck with Musk. “I took from the book that we need to extend the scope of consciousness so that we are better able to ask the questions about the answer, which is the universe,” he says."",""chapterTitle"":"""",""chapterDocIndex"":""13"",""chapterHref"":"""",""count"":""11"",""page"":"""",""percentage"":""0.039944815429737504""}","{""characterRange"":{""start"":4332,""end"":4350},""backward"":false}","Along with his alien rescuer, Dent explores various nooks and crannies of the galaxy, which is run by a two-headed president who “had turned unfathomability into an art form.",0.039944815429737504,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1759565200204,1738143464138,2025-10-04,,13,unfathomability,"{""text"":""The story involves a human named Arthur Dent who is rescued by a passing spaceship seconds before the Earth is destroyed by an alien civilization that is building a hyperspace highway. Along with his alien rescuer, Dent explores various nooks and crannies of the galaxy, which is run by a two-headed president who “had turned unfathomability into an art form.” The denizens of the galaxy are trying to figure out the “Answer to The Ultimate Question of Life, the Universe, and Everything.” They build a supercomputer that after seven million years spouts out the answer: 42. When that provokes a befuddled howl, the computer replies, “That quite definitely is the answer. I think the problem, to be quite honest with you, is that you’ve never actually known what the question is.” That lesson stuck with Musk. “I took from the book that we need to extend the scope of consciousness so that we are better able to ask the questions about the answer, which is the universe,” he says."",""chapterTitle"":"""",""chapterDocIndex"":""13"",""chapterHref"":"""",""count"":""11"",""page"":""7"",""percentage"":""0.039944815429737504""}","{""characterRange"":{""start"":4420,""end"":4436},""backward"":false}","Along with his alien rescuer, Dent explores various nooks and crannies of the galaxy, which is run by a two-headed president who “had turned unfathomability into an art form.",0.039944815429737504,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1759565363546,1738143464138,2025-10-04,,13,"spouts","{""text"":""The Hitchhiker’s Guide, combined with Musk’s later immersion into video and tabletop simulation games, led to a lifelong fascination with the tantalizing thought that we might merely be pawns in a simulation devised by some higher-order beings. As Douglas Adams writes, “There is a theory which states that if ever anyone discovers exactly what the Universe is for and why it is here, it will instantly disappear and be replaced by something even more bizarre and inexplicable. There is another theory which states that this has already happened.”"",""chapterTitle"":"""",""chapterDocIndex"":""13"",""chapterHref"":"""",""count"":""12"",""page"":"""",""percentage"":""0.04027486231285153""}","{""characterRange"":{""start"":4643,""end"":4649},""backward"":false}","They build a supercomputer that after seven million years spouts out the answer: 42.",0.04027486231285153,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1759565407410,1738143464138,2025-10-04,,13,befuddled,"{""text"":""The Hitchhiker’s Guide, combined with Musk’s later immersion into video and tabletop simulation games, led to a lifelong fascination with the tantalizing thought that we might merely be pawns in a simulation devised by some higher-order beings. As Douglas Adams writes, “There is a theory which states that if ever anyone discovers exactly what the Universe is for and why it is here, it will instantly disappear and be replaced by something even more bizarre and inexplicable. There is another theory which states that this has already happened.”"",""chapterTitle"":"""",""chapterDocIndex"":""13"",""chapterHref"":"""",""count"":""12"",""page"":"""",""percentage"":""0.04027486231285153""}","{""characterRange"":{""start"":4691,""end"":4700},""backward"":false}","When that provokes a befuddled howl, the computer replies, “That quite definitely is the answer",0.04027486231285153,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1759565418136,1738143464138,2025-10-04,,13,howl,"{""text"":""The Hitchhiker’s Guide, combined with Musk’s later immersion into video and tabletop simulation games, led to a lifelong fascination with the tantalizing thought that we might merely be pawns in a simulation devised by some higher-order beings. As Douglas Adams writes, “There is a theory which states that if ever anyone discovers exactly what the Universe is for and why it is here, it will instantly disappear and be replaced by something even more bizarre and inexplicable. There is another theory which states that this has already happened.”"",""chapterTitle"":"""",""chapterDocIndex"":""13"",""chapterHref"":"""",""count"":""12"",""page"":"""",""percentage"":""0.04027486231285153""}","{""characterRange"":{""start"":4701,""end"":4705},""backward"":false}","When that provokes a befuddled howl, the computer replies, “That quite definitely is the answer",0.04027486231285153,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1759567313346,1738143464138,2025-10-04,,13,"fascination","{""text"":""The Hitchhiker’s Guide, combined with Musk’s later immersion into video and tabletop simulation games, led to a lifelong fascination with the tantalizing thought that we might merely be pawns in a simulation devised by some higher-order beings. As Douglas Adams writes, “There is a theory which states that if ever anyone discovers exactly what the Universe is for and why it is here, it will instantly disappear and be replaced by something even more bizarre and inexplicable. There is another theory which states that this has already happened.”"",""chapterTitle"":"""",""chapterDocIndex"":""13"",""chapterHref"":"""",""count"":""12"",""page"":"""",""percentage"":""0.04027486231285153""}","{""characterRange"":{""start"":5197,""end"":5208},""backward"":false}","led to a lifelong fascination with the tantalizing thought that we might merely be pawns in a simulation devised by some higher-order beings.",0.04027486231285153,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1759567323104,1738143464138,2025-10-04,,13,tantalizing,"{""text"":""The Hitchhiker’s Guide, combined with Musk’s later immersion into video and tabletop simulation games, led to a lifelong fascination with the tantalizing thought that we might merely be pawns in a simulation devised by some higher-order beings. As Douglas Adams writes, “There is a theory which states that if ever anyone discovers exactly what the Universe is for and why it is here, it will instantly disappear and be replaced by something even more bizarre and inexplicable. There is another theory which states that this has already happened.”"",""chapterTitle"":"""",""chapterDocIndex"":""13"",""chapterHref"":"""",""count"":""12"",""page"":"""",""percentage"":""0.04027486231285153""}","{""characterRange"":{""start"":5218,""end"":5229},""backward"":false}","led to a lifelong fascination with the tantalizing thought that we might merely be pawns in a simulation devised by some higher-order beings.",0.04027486231285153,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1759567335633,1738143464138,2025-10-04,,13,"pawns","{""text"":""The Hitchhiker’s Guide, combined with Musk’s later immersion into video and tabletop simulation games, led to a lifelong fascination with the tantalizing thought that we might merely be pawns in a simulation devised by some higher-order beings. As Douglas Adams writes, “There is a theory which states that if ever anyone discovers exactly what the Universe is for and why it is here, it will instantly disappear and be replaced by something even more bizarre and inexplicable. There is another theory which states that this has already happened.”"",""chapterTitle"":"""",""chapterDocIndex"":""13"",""chapterHref"":"""",""count"":""12"",""page"":"""",""percentage"":""0.04027486231285153""}","{""characterRange"":{""start"":5262,""end"":5267},""backward"":false}","led to a lifelong fascination with the tantalizing thought that we might merely be pawns in a simulation devised by some higher-order beings.",0.04027486231285153,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1759567414304,1738143464138,2025-10-04,,13,bizarre,"{""text"":""The Hitchhiker’s Guide, combined with Musk’s later immersion into video and tabletop simulation games, led to a lifelong fascination with the tantalizing thought that we might merely be pawns in a simulation devised by some higher-order beings. As Douglas Adams writes, “There is a theory which states that if ever anyone discovers exactly what the Universe is for and why it is here, it will instantly disappear and be replaced by something even more bizarre and inexplicable. There is another theory which states that this has already happened.”"",""chapterTitle"":"""",""chapterDocIndex"":""13"",""chapterHref"":"""",""count"":""12"",""page"":"""",""percentage"":""0.04027486231285153""}","{""characterRange"":{""start"":5528,""end"":5535},""backward"":false}","There is a theory which states that if ever anyone discovers exactly what the Universe is for and why it is here, it will instantly disappear and be replaced by something even more bizarre and inexplicable.",0.04027486231285153,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1759567426698,1738143464138,2025-10-04,,13,inexplicable,"{""text"":""The Hitchhiker’s Guide, combined with Musk’s later immersion into video and tabletop simulation games, led to a lifelong fascination with the tantalizing thought that we might merely be pawns in a simulation devised by some higher-order beings. As Douglas Adams writes, “There is a theory which states that if ever anyone discovers exactly what the Universe is for and why it is here, it will instantly disappear and be replaced by something even more bizarre and inexplicable. There is another theory which states that this has already happened.”"",""chapterTitle"":"""",""chapterDocIndex"":""13"",""chapterHref"":"""",""count"":""12"",""page"":"""",""percentage"":""0.04027486231285153""}","{""characterRange"":{""start"":5540,""end"":5552},""backward"":false}","There is a theory which states that if ever anyone discovers exactly what the Universe is for and why it is here, it will instantly disappear and be replaced by something even more bizarre and inexplicable.",0.04027486231285153,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1759567690249,1738143464138,2025-10-04,,13,"geeks","{""text"":""Blastar"",""chapterTitle"":"""",""chapterDocIndex"":""13"",""chapterHref"":"""",""count"":""13"",""page"":"""",""percentage"":""0.04060490919596557""}","{""characterRange"":{""start"":5745,""end"":5750},""backward"":false}","In the late 1970s, the role-playing game Dungeons & Dragons became a popular obsession among the global tribe of geeks.",0.04060490919596557,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1759567991581,1738143464138,2025-10-04,,13,refereeing,"{""text"":""Blastar"",""chapterTitle"":"""",""chapterDocIndex"":""13"",""chapterHref"":"""",""count"":""13"",""page"":"""",""percentage"":""0.04060490919596557""}","{""characterRange"":{""start"":5996,""end"":6006},""backward"":false}","One of the players serves as the Dungeon Master, refereeing the action",0.04060490919596557,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1759568043929,1738143464138,2025-10-04,,13,"gentleness","{""text"":""Elon usually played the Dungeon Master and, surprisingly, did it with gentleness. “Even as a kid, Elon had a whole bunch of different demeanors and moods,” says his cousin Peter Rive. “As a Dungeon Master, he was incredibly patient, which is not, in my experience, always his default personality, if you know what I mean. It happens sometimes, and it’s so beautiful when it does.” Instead of pressuring his brother and cousins, he would turn very analytical to describe the options they had in each situation."",""chapterTitle"":"""",""chapterDocIndex"":""13"",""chapterHref"":"""",""count"":""15"",""page"":"""",""percentage"":""0.04126500296219363""}","{""characterRange"":{""start"":6089,""end"":6099},""backward"":false}","Elon usually played the Dungeon Master and, surprisingly, did it with gentleness",0.04126500296219363,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1759568054540,1738143464138,2025-10-04,,13,dice,"{""text"":""Blastar"",""chapterTitle"":"""",""chapterDocIndex"":""13"",""chapterHref"":"""",""count"":""13"",""page"":"""",""percentage"":""0.04060490919596557""}","{""characterRange"":{""start"":5908,""end"":5912},""backward"":false}","guided by character sheets and the roll of dice, embarking on fantasy adventures",0.04060490919596557,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1759568092439,1738143464138,2025-10-04,,13,"demeanors","{""text"":""Elon usually played the Dungeon Master and, surprisingly, did it with gentleness. “Even as a kid, Elon had a whole bunch of different demeanors and moods,” says his cousin Peter Rive. “As a Dungeon Master, he was incredibly patient, which is not, in my experience, always his default personality, if you know what I mean. It happens sometimes, and it’s so beautiful when it does.” Instead of pressuring his brother and cousins, he would turn very analytical to describe the options they had in each situation."",""chapterTitle"":"""",""chapterDocIndex"":""13"",""chapterHref"":"""",""count"":""15"",""page"":"""",""percentage"":""0.04126500296219363""}","{""characterRange"":{""start"":6153,""end"":6162},""backward"":false}","Even as a kid, Elon had a whole bunch of different demeanors and moods,” says his cousin Peter Rive.",0.04126500296219363,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1759568129824,1738143464138,2025-10-04,,13,tournament,"{""text"":""Elon usually played the Dungeon Master and, surprisingly, did it with gentleness. “Even as a kid, Elon had a whole bunch of different demeanors and moods,” says his cousin Peter Rive. “As a Dungeon Master, he was incredibly patient, which is not, in my experience, always his default personality, if you know what I mean. It happens sometimes, and it’s so beautiful when it does.” Instead of pressuring his brother and cousins, he would turn very analytical to describe the options they had in each situation."",""chapterTitle"":"""",""chapterDocIndex"":""13"",""chapterHref"":"""",""count"":""15"",""page"":"""",""percentage"":""0.04126500296219363""}","{""characterRange"":{""start"":6553,""end"":6563},""backward"":false}","Together they entered a tournament in Johannesburg, at which they were the youngest players.",0.04126500296219363,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1759577844581,1738143464138,2025-10-04,,13,hounded,"{""text"":""The computer came with a course in how to program in BASIC that involved sixty hours of lessons. “I did it in three days, barely sleeping,” he remembers. A few months later, he tore out an ad for a conference on personal computers at a university and told his father he wanted to attend. Again, his father balked. It was an expensive seminar, about $400, and not meant for children. Elon replied that it was “essential” and just stood next to his father staring. Over the next few days, Elon would pull the ad out of his pocket and renew his demand. Finally his father was able to talk the university into giving a discounted price for Elon to stand in the back. When Errol came to pick him up at the end, he found Elon engaging with three of the professors. “This boy must get a new computer,” one of them declared."",""chapterTitle"":"""",""chapterDocIndex"":""13"",""chapterHref"":"""",""count"":""18"",""page"":"""",""percentage"":""0.042255143611535734""}","{""characterRange"":{""start"":7391,""end"":7398},""backward"":false}","As with the motorcycle, he hounded his father to get him one.",0.042255143611535734,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1759578007191,1738143464138,2025-10-04,,13,"averse","{""text"":""The computer came with a course in how to program in BASIC that involved sixty hours of lessons. “I did it in three days, barely sleeping,” he remembers. A few months later, he tore out an ad for a conference on personal computers at a university and told his father he wanted to attend. Again, his father balked. It was an expensive seminar, about $400, and not meant for children. Elon replied that it was “essential” and just stood next to his father staring. Over the next few days, Elon would pull the ad out of his pocket and renew his demand. Finally his father was able to talk the university into giving a discounted price for Elon to stand in the back. When Errol came to pick him up at the end, he found Elon engaging with three of the professors. “This boy must get a new computer,” one of them declared."",""chapterTitle"":"""",""chapterDocIndex"":""13"",""chapterHref"":"""",""count"":""18"",""page"":"""",""percentage"":""0.042255143611535734""}","{""characterRange"":{""start"":7446,""end"":7452},""backward"":false}","Errol was bizarrely averse to computers, claiming they were good only for time-wasting games, not engineering.",0.042255143611535734,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1759578076803,1738143464138,2025-10-04,,13,tore out,"{""text"":""The computer came with a course in how to program in BASIC that involved sixty hours of lessons. “I did it in three days, barely sleeping,” he remembers. A few months later, he tore out an ad for a conference on personal computers at a university and told his father he wanted to attend. Again, his father balked. It was an expensive seminar, about $400, and not meant for children. Elon replied that it was “essential” and just stood next to his father staring. Over the next few days, Elon would pull the ad out of his pocket and renew his demand. Finally his father was able to talk the university into giving a discounted price for Elon to stand in the back. When Errol came to pick him up at the end, he found Elon engaging with three of the professors. “This boy must get a new computer,” one of them declared."",""chapterTitle"":"""",""chapterDocIndex"":""13"",""chapterHref"":"""",""count"":""18"",""page"":"""",""percentage"":""0.042255143611535734""}","{""characterRange"":{""start"":7944,""end"":7952},""backward"":false}","A few months later, he tore out an ad for a conference on personal computers at a university and told his father he wanted to attend",0.042255143611535734,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1759578176503,1738143464138,2025-10-04,,13,aced,"{""text"":""After he aced a programming skills test at his school, he got an IBM PC/XT and taught himself to program using Pascal and Turbo C++. At age thirteen, he was able to create a video game, which he named Blastar, using 123 lines of BASIC and some simple assembly language to get the graphics to work. He submitted it to PC and Office Technology magazine, and it appeared in the December 1984 issue with a short introduction explaining, “In this game, you have to destroy an alien space freighter, which is carrying deadly Hydrogen Bombs and Status Beam Machines.” Although it’s unclear what a Status Beam Machine is, the concept sounds cool. The magazine paid him $500, and he proceeded to sell it two other games, one like Donkey Kong and the other simulating roulette and blackjack."",""chapterTitle"":"""",""chapterDocIndex"":""13"",""chapterHref"":"""",""count"":""19"",""page"":"""",""percentage"":""0.04258519049464977""}","{""characterRange"":{""start"":8593,""end"":8597},""backward"":false}","After he aced a programming skills test at his school, he got an IBM PC/XT and taught himself to program using Pascal and Turbo C++.",0.04258519049464977,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1759578445057,1738143464138,2025-10-04,,13,roulette,"{""text"":""Thus began a lifelong addiction to video games. “If you’re playing with Elon, you play pretty much nonstop until finally you have to eat,” Peter Rive says. On one trip to Durban, Elon figured out how to hack the games in a mall. He was able to hotwire the system so that they could play for hours without using any coins."",""chapterTitle"":"""",""chapterDocIndex"":""13"",""chapterHref"":"""",""count"":""20"",""page"":"""",""percentage"":""0.0429152373777638""}","{""characterRange"":{""start"":9342,""end"":9350},""backward"":false}","and he proceeded to sell it two other games, one like Donkey Kong and the other simulating roulette and blackjack.",0.0429152373777638,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1759578458635,1738143464138,2025-10-04,,13,blackjack,"{""text"":""Thus began a lifelong addiction to video games. “If you’re playing with Elon, you play pretty much nonstop until finally you have to eat,” Peter Rive says. On one trip to Durban, Elon figured out how to hack the games in a mall. He was able to hotwire the system so that they could play for hours without using any coins."",""chapterTitle"":"""",""chapterDocIndex"":""13"",""chapterHref"":"""",""count"":""20"",""page"":"""",""percentage"":""0.0429152373777638""}","{""characterRange"":{""start"":9355,""end"":9364},""backward"":false}","and he proceeded to sell it two other games, one like Donkey Kong and the other simulating roulette and blackjack.",0.0429152373777638,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
